feature1,feature2,feature3,label
67.93664972761624,81.3082508939722,43.789858357420094,1
18.21741722754089,83.49356392318275,26.972083047931772,0
54.24697539557955,8.354989478979302,5.308364164034252,1
86.5508891211054,95.53830936111207,43.48087302200403,1
13.854660257816532,20.29350723030017,24.265277502322526,0
27.39894756354494,44.815376036541444,41.30040838389293,0
87.50359193096513,98.25995825811117,41.440135657595555,1
89.10936027402815,7.166175470334379,60.49200201076456,1
3.654724472618842,93.09611108607572,20.591318958507298,0
13.685671378258235,14.774928412957088,24.02667670201042,0
21.446786803295193,54.82358795926176,49.37751651537779,0
37.1994598167827,43.87109200688158,34.39926971301108,0
39.41948826276018,79.42761274918149,76.60842411266673,0
54.43474578457309,35.84246234907771,44.56089046032844,1
46.350213173877655,56.92087778480117,30.81232381320693,0
0.2008735659883354,44.68360963377146,14.760709474815725,0
32.27014154657428,18.771329122750302,17.47346295792709,0
25.14129189462915,14.419634079787947,12.444766060160362,0
54.4459050685086,14.967375219798807,7.196849353899326,1
14.646307593849627,57.341661633299566,60.93716897985332,0
55.86676541722433,75.18686142247995,10.389339138175524,1
29.761717494262808,91.20631770493381,34.79516889512851,0
11.025524965838185,8.181428346787378,85.60744971891128,0
96.35265991648595,84.10061944352046,15.214050516105004,1
22.80455744540867,87.91406476636546,53.92278810747377,0
23.046869113231395,82.1369740289421,30.632675362383367,0
89.0599190620665,86.46326115906263,80.50535308392094,1
71.40847884764989,45.75589359429944,24.74432143885551,1
79.55986807581345,9.639282637344094,61.40070407243172,1
62.423242727480044,82.07154498291256,9.320695477129714,1
74.36774157195302,96.68836868319323,1.3685829947730266,1
68.32439256930425,58.73876890555388,52.936687728551526,1
66.68463946781296,78.42168761622432,60.29097303251203,1
99.70259911829297,13.97959840365962,36.358902927154936,1
61.69652820936729,72.17989618605301,43.605542648242,1
2.470167490379649,29.289174937370444,58.448966345809986,0
12.15107817852994,87.97260164075344,53.98633840978213,0
24.448779709891745,59.58254260159309,48.18625277497611,0
83.31987181470924,31.852713508544905,91.79459653327531,1
81.0598260357764,47.92310269680237,4.769558070479018,1
2.6393848114991014,74.19192099992468,20.09841077738521,0
60.49392405779847,87.31807247242625,1.201611629776289,1
71.8951215216471,43.948106137662265,5.4336650631195855,1
81.44920028306939,90.09727098677692,65.16659332100502,1
8.097161325865176,99.00079653408245,57.202290210826334,0
75.5162354009827,16.660790557456128,12.992279026635423,1
87.57631798988893,84.5564118257636,69.48917960774928,1
27.380250972843623,55.8911271849601,39.80749441324527,0
16.62655112745678,24.566823477969933,21.469175964979026,0
70.91497527559227,35.02355720110006,51.74606131084105,1
21.106823561865706,43.403721823541645,92.616884567836,0
48.21591961120082,25.92370229124632,1.2856324141865438,0
21.811504560569418,84.25525057080344,8.704757518502026,0
23.380273922832973,27.56082028927662,76.14553865037921,0
13.957467062082273,57.01465270204685,6.620834018492461,0
49.30759882594844,84.83909502400341,9.562886598418874,0
76.48379850022845,91.9495287329608,36.64754380956059,1
90.51539556017528,23.149836715720006,69.33453084560458,1
35.4818361892084,46.262531992233455,12.30347909721987,0
72.9418525570244,52.87303723815566,75.33506084316016,1
31.312956281430125,18.09343062181039,92.77142409378911,0
48.87035480487546,83.83471461758654,18.597877023648344,0
76.68099016003097,89.1332874011962,36.572360077109145,1
51.78976176336878,11.132173270954981,88.41755495788098,1
96.79157894899684,81.77238236571658,39.23951130596534,1
54.647478542954,53.6511399958883,9.624857242359697,1
33.55928377562768,24.546131506694834,14.204809951742304,0
79.10133498137853,92.58808865027035,16.993932362845086,1
31.945689672735632,30.525766050932567,38.71373767647901,0
12.872843093785924,35.10825001149781,78.55746894139614,0
78.86528922043624,89.90549328039855,78.39004857550506,1
60.176000367803596,42.72349341095736,62.28680264684524,1
6.827368322812433,58.87147070018034,17.800857019500917,0
51.364017949578056,67.23018857300895,47.51173718985826,1
58.67580413353469,47.11227754564398,77.41466810186405,1
91.61741393491418,80.63910485626212,35.1634478640134,1
93.11597753502625,16.339476023895994,13.634719058160638,1
93.67602341534132,42.110607399660005,15.603831228282871,1
13.389033895444392,64.03234747242203,32.832168407975914,0
82.37104009108369,37.068598851662415,78.72736325076353,1
4.854872350199601,65.51825502216226,19.548259329469964,0
91.31031490285118,66.47772962542675,9.687559885328433,1
54.17397411701135,63.090271224896014,93.8997562346848,1
10.809859725698079,51.58600755701265,34.33252916944022,0
45.07766054654533,74.10311381585544,56.31074071121286,0
57.74940649257964,48.7097536944164,89.65733375342721,1
70.73893771603517,28.779121934248707,50.43066516940174,1
98.51917216982956,42.99754256204451,32.47912552633805,1
98.06040715925161,77.73302965531282,60.038851285359726,1
94.94139208058799,12.006607348459653,63.316511407781775,1
54.333392885856604,6.254697492880002,20.795135403773244,1
48.2543804858692,31.46641216876642,36.459545928256645,0
9.04698391418547,10.348586492707145,68.77313860394024,0
31.775152577255483,12.230896216624975,77.43618527590536,0
87.22280483969854,70.4697608447949,41.91906727298477,1
4.837039934719534,89.60841417838972,81.22821789667502,0
9.847671663646295,41.96508843272899,49.74904828285928,0
19.602206740851603,4.796526785942012,80.00803203061521,0
30.339857632134027,55.86411914731856,72.48209153520342,0
60.80977584002013,78.9968283280577,95.69370496336494,1
53.893622471128936,38.245446303169174,57.28143077855605,1
12.002573878974454,74.40027037050744,34.86655763553789,0
85.01517226630607,49.30844077290158,55.98363167746573,1
41.75458782800538,62.797481565021776,87.28011910618038,0
21.818817617015974,10.430842451207168,97.00729500228493,0
44.37312501226436,73.06716522342201,72.13882184829103,0
93.37934970324267,74.63439990113822,83.08822435998606,1
60.62203330944844,53.5035399029949,48.685426864073,1
68.6572505252771,29.676878074268476,82.42905145754847,1
38.32826150461766,4.4354917597266175,29.82992598708025,0
49.71037775291812,6.138140037858786,69.65700028428844,0
77.85230701962024,6.147781028415711,23.13485490470906,1
34.23834327531778,75.19643533849676,67.79571320594177,0
96.68342436512857,3.9280725578856424,51.710547290257395,1
95.41823950093746,65.98701446579399,57.943594675545015,1
38.276396938553226,79.59703015331596,0.6105481229367826,0
46.69607228135907,86.99029349356464,26.97734039589633,0
93.16102050671492,95.01363587511074,21.716675582960264,1
33.66369248759423,47.05167710523911,22.652235066264247,0
94.1267446132947,32.22749366405555,31.54634209768947,1
33.15632981607224,88.57043176041202,20.993964027864465,0
64.6233331496461,49.76182781483723,38.81577560700211,1
90.92080543887111,92.27229580330433,96.16002509047273,1
68.41384725246212,72.22364298255798,55.037093479498076,1
29.74562763077284,59.10006963943102,76.53326206320574,0
17.620878322869316,77.04929949035225,67.26302830270917,0
21.032167168018635,62.64612380780488,43.731961220295325,0
75.80273966771287,18.030911594380207,81.43573300808171,1
91.41151933650538,96.70283770975738,74.62404079615746,1
7.550490341192429,69.22619677022949,49.088875438905745,0
80.77053186987214,15.446441121144804,9.77960985228805,1
62.6087299311856,83.52576688162152,25.03605288894265,1
22.982407067874867,77.36202708337636,38.834515134176385,0
3.024473234961267,33.83973637938581,94.66652588210165,0
30.9968178080151,16.00507049831671,8.477753524763877,0
21.55111325637884,85.74690126142838,44.04175999394854,0
0.2635892962687514,76.42743739770765,8.204817139963883,0
85.4592120516385,11.30113820779578,35.5538391258985,1
97.54757792816321,98.2086304810441,86.87430301946104,1
42.5923045944578,4.128354682344371,54.46827025285225,0
13.875518789548568,80.82989181867032,31.14570582333188,0
17.55264186907175,15.303252681237423,79.72964686245871,0
20.85902518866294,96.23935449717901,15.189530546891728,0
38.58082855241545,11.216182758823956,26.73864668440844,0
63.57304039275875,50.09136537592901,79.89334592910022,1
62.65451662767947,61.9027719880362,73.93041535945007,1
17.24746807362969,36.996743566975354,32.82679389930646,0
1.8421709888584603,71.34616471072594,13.165974376577537,0
9.726463547338538,26.286995636408474,87.10065828863634,0
25.69238822843024,94.9827515418991,44.215265781318934,0
61.6508047531225,32.25450663547013,38.97122909377884,1
32.0788838217826,35.30718075133841,32.42442485254274,0
35.01653555407726,84.93805745051314,62.071356091348676,0
4.897803192359529,41.43494583243468,92.13485442558299,0
73.37274340906978,73.40794814634816,41.40170342187335,1
52.433818615122995,86.58908575301997,17.356064096954505,1
61.30762514639123,82.36400530870195,21.05796049932457,1
44.142472109445144,73.9314177275993,19.857267951273304,0
72.1142859504041,40.30569427771397,8.389043502725336,1
16.866485102126404,48.49953219522693,38.21838342945644,0
95.16460225630898,10.35663968700794,25.26599583173622,1
32.65767566739724,35.17753929437163,28.37534922262508,0
33.252253881824664,54.89697771882482,80.59590246027155,0
15.87507070692804,67.31814437895082,2.0924095082045624,0
74.54013030968338,34.48482035008846,86.65740397421499,1
49.70494526172059,19.57093371215204,49.940613589188786,0
75.4699723340235,88.90081180120035,67.7304538859574,1
80.88952874850716,48.58057020671146,15.389707285406494,1
94.80624770438563,89.25635791197301,8.915351506153613,1
85.2479443926925,43.461523284213,3.0293034392171903,1
78.98508827227504,7.7286329956900435,57.652699960314436,1
2.4115005754385854,80.32675374416817,4.672567383471559,0
46.82926115326052,9.123861204783923,63.111587385271584,0
70.04331458444385,88.51967954382624,17.017646332297453,1
13.67047114969383,76.05839505298141,43.875821008889325,0
48.08217948444121,89.51330168877868,70.68218270080423,0
56.131110304523226,23.353226461964994,36.25456916687841,1
60.79669086847762,11.54537830389939,4.415074222274306,1
22.267046679763137,20.79440788092779,84.59815869723323,0
53.15988509590475,76.84257740966841,5.867255553546425,1
9.69272660276851,77.00836244655719,79.18099301476904,0
66.70451810544795,99.53617862234046,31.962416607915266,1
29.831987060432418,90.8640015013663,72.81570555354236,0
81.84493658775912,89.87542673878369,71.41681414916484,1
64.7117897091102,22.422676829213305,76.720418637638,1
42.0296980960408,24.944478805571503,69.78499780063717,0
36.80461877932625,64.33173536114202,62.59090568808373,0
44.63877675835146,88.01213769196909,49.33866345116398,0
77.93863492650453,41.50718702909424,93.5232275938537,1
90.41776878008565,59.91810207415398,17.76808169220527,1
83.77285575578328,56.045292416380356,33.98456728502283,1
29.990014374650208,56.16669131285201,63.540863461887284,0
57.01745224997108,71.40236431752236,55.653348169020134,1
25.23752329143273,92.85602748690702,78.25139349544689,0
30.606115148308145,75.00091496052478,81.87916224688264,0
34.71589199417864,33.603536683298884,10.878699600856311,0
66.87731035945569,38.10821457795327,41.83503135033192,1
96.47837789877401,22.913893122471617,9.368245010599118,1
83.20578745850854,39.146802984437336,15.90674888097724,1
86.04913999021348,89.24057376489188,11.186203840221598,1
92.14461560371983,37.42685203727187,22.080980839385667,1
14.18887987845393,75.16892583919103,90.92765012440478,0
4.684482200735562,10.92246195965716,6.581542551534014,0
74.12816133377557,15.908937974006133,65.94030116292863,1
43.80168406459038,41.363146006670895,3.3110322453796748,0
13.187149588223201,87.49129728955435,1.0544613071524989,0
17.048589839563565,7.565795490335159,42.89754784888914,0
64.45572813637432,98.71801169993256,29.74844076349661,1
88.10178597893871,71.51293748339297,25.500028939074358,1
88.74404889537078,85.84467361049474,12.750416680132359,1
42.90769877534589,38.96303806549092,70.52594436514403,0
11.503340153917385,71.38847433190584,74.23878868850805,0
31.286208763213885,14.33150654811267,74.48631493974511,0
74.74241589763099,18.39825217790494,67.34777169244633,1
11.072720152510318,35.524764278848075,69.16470899043364,0
87.79515851005387,99.0109459765711,25.49125528402908,1
50.16957903729137,80.48271763751995,62.80316224032648,1
44.76218774824395,3.3212937695014433,25.48657398656119,0
8.880354848010663,99.38107199456722,91.40036602956724,0
70.45326373861613,10.902930633754194,93.99544029130718,1
98.05687689100154,90.41961826631935,71.55732547819134,1
63.787708517541596,52.44484828977328,67.7577485444799,1
68.55110568995573,61.20751044462671,3.7679746939180636,1
65.55902863414256,16.793226986853504,42.20335188372458,1
89.30230671930258,39.34087920542163,10.049026581091692,1
36.640314375798454,56.58870672821732,12.865418960114106,0
0.6939330949833677,39.75007025588909,47.63350884053039,0
81.52397596992223,44.83925240143191,44.21586184324453,1
84.89321098193865,83.38565867258744,86.9218692823069,1
51.21654707491056,57.081892199600894,12.59814390574039,1
84.49374798354866,31.600027596380652,24.599547184265237,1
68.13632446006483,15.96202316481985,8.333126254657774,1
15.01001232755883,15.48339768195598,96.669371467707,0
45.7277172366807,41.768165700369565,35.66846278174498,0
50.69767474543935,76.79906910497635,81.13669337152639,1
43.18933062040722,24.0613856650418,80.58705452126259,0
47.23628771231129,54.56818163733897,75.08092715560964,0
74.51253849325077,99.23842610047315,7.802981332406422,1
45.126871407137635,38.728369860470636,95.46329981657524,0
12.943616223149156,13.311728067568263,31.78480220375922,0
53.91289612535147,29.374271299954902,24.80640507133993,1
32.82392171616405,47.646079715310776,79.36901198540913,0
29.578451323252107,62.3516669475759,48.51952136735584,0
32.58994842414727,7.375038604012674,73.84673506349124,0
10.38978591825266,19.562323719739627,23.740113356671333,0
12.64177068727883,99.03517560769363,74.4026301605084,0
68.15166321413754,55.35414071761552,38.536330589958325,1
49.656125234438385,25.197227286002743,7.62430474250827,0
63.939828903619436,36.13176887008297,65.29246218543418,1
45.39009879609516,91.4009211539974,18.72635563266418,0
71.7809056687506,38.763671841679816,16.92925090546464,1
3.183432603615932,45.85850716428654,61.651087975145735,0
19.2899073843825,77.51713482255327,88.85261371991392,0
58.99379708473129,55.06627729353565,72.40232225513833,1
0.46531587058986634,95.69319151812745,79.3849221907026,0
15.02280794388332,78.94522883508922,91.32998927169234,0
12.112822507500242,12.581201742372372,11.90786391795845,0
12.353084131506176,6.8271608391478384,11.672749673232307,0
67.72601309729617,74.54574535911536,96.28373590082421,1
15.691732765071077,20.10837224810028,39.72302455110487,0
98.89740150290143,78.0496462475164,84.5251689850902,1
10.055248457782707,69.55023663572982,28.227733021308065,0
69.42476149894307,38.72052056402365,67.29969756627682,1
33.008623806330725,67.45261526680154,22.58983400783221,0
49.45012728665436,17.112509240804762,64.5624598475245,0
44.87810978159247,56.7722809531259,33.911160651904346,0
64.72922862047587,79.8138060327455,72.31291880095199,1
41.755946132567836,0.3004194788483239,38.018594144014294,0
25.820598125808523,62.82122119670539,91.92234694750141,0
67.61250672005521,18.221158789617608,2.758265814068539,1
54.94059837525707,26.952581548113606,41.98155596362076,1
67.47244105856932,49.66755229026172,3.87160558990437,1
5.839323398965568,56.7657178630029,42.939115947366076,0
85.255213050646,51.74218999519087,68.38823245282222,1
0.15809993258406596,97.41792674613346,62.73126547975839,0
9.513357080968643,63.58414572558615,63.403380170665024,0
46.831900911999334,74.39093841197487,86.99984902053029,0
57.63324491007948,84.38164628922128,84.5073177233738,1
30.190593305994838,12.176365694851032,87.73277821228884,0
49.53437573959955,65.8244727566833,50.45154415607339,0
61.81748305287156,20.35195148900958,34.1909578256715,1
30.62937125633426,64.23101947913669,51.73820033536052,0
65.35203102613676,60.34801626222759,9.066144237550045,1
65.00916084815668,64.39965966142456,52.38716095263206,1
92.76028324433054,65.73314785653297,48.305193782498094,1
15.241960335442172,93.041462107482,97.96216979984007,0
95.37339130957572,65.43626229862079,2.152593440934847,1
46.64396532606857,54.64915256094791,37.32541078430576,0
69.8932415953017,40.20331249399667,16.7531844118296,1
47.42095070856842,43.97754312468479,6.254374261406537,0
26.1171479800846,40.88422157976744,74.00417611051284,0
81.27180703660198,48.80549675136243,40.37640550662627,1
44.67933364352806,50.93542001876846,52.38042403762964,0
2.505429547747562,11.950065223787398,20.21525957735051,0
72.17373313144577,91.04112849483172,17.70329498321295,1
24.066493815830025,44.79453291460563,34.7024731700438,0
91.72359890626389,74.59658275578998,97.16885426663285,1
38.25662927833344,21.329153593241013,87.49858047155043,0
88.44243895472775,85.87078778394658,20.025370656408704,1
11.64923723704845,41.260803258467405,22.515512173712292,0
54.696757558703,5.667358423243895,36.738287083296804,1
79.4134116729034,50.00674783543664,61.26702490663283,1
96.80400209321866,72.77548495557483,60.064002448787235,1
7.71139548634181,41.32109774299568,26.094985327966704,0
67.42611990695178,53.40649297880993,76.92182006207209,1
17.11897472487226,89.02266833084664,58.03863964742606,0
15.853331082529841,37.46168718672779,49.32967236003301,0
98.86041924407378,6.468374744631788,76.91939363664298,1
85.98975404949384,81.06960747010548,73.19827515206498,1
86.47098905512168,53.0216310545754,48.85811020736237,1
53.49420494806687,8.987813612786988,95.93657493422057,1
71.51850535087424,98.80091638112215,55.3607891808673,1
29.048314768754015,29.67227953607461,36.79722532569743,0
98.57886933904125,50.01840485181119,37.595888571865046,1
71.13018306970119,98.04490503761059,26.177928925104343,1
0.5309322482691781,0.26419662036554215,43.101038076778174,0
79.72798721761872,32.311258900435924,23.752011834378173,1
67.85482872460977,17.210353201590458,18.797326354404507,1
67.66357241499522,73.64114488466058,56.19896178981565,1
71.82884193952938,25.705702056032166,93.77208622408618,1
97.18322947692054,78.69924684322243,22.049558365551004,1
76.16032606259081,84.4159962706205,4.170858151927737,1
1.1522215020335902,59.143355705421854,54.40135275637563,0
31.9487796919493,7.6701543116662,41.61430531277761,0
64.81226719738014,61.85029196793157,62.393539071174374,1
82.60808579695141,30.63483756763522,8.020549150694622,1
96.29384716912041,97.71420513986507,91.433887269504,1
32.779615080921744,8.706795738235884,65.53677602996534,0
27.562926466551108,4.145633184641806,54.75053147579874,0
86.49306313894171,56.32479554447052,19.24831377416879,1
91.19616399896954,76.6516210784003,78.78459332098068,1
20.88338673274087,9.53046975968408,63.424886883927655,0
75.61327943507304,15.197934603367525,66.60347567964573,1
28.105148377151945,63.34979586106165,85.4423820103747,0
43.07836929484803,80.05608776332704,98.06681406493396,0
74.00387281980527,0.9704682667896813,68.69641335158934,1
81.71893424720469,19.82559930263166,12.107274646987875,1
56.81636555422524,30.795183550156004,23.396223870460332,1
24.50763710428111,55.73695409114645,29.853896348608256,0
54.9555337329218,41.196562968917185,54.934890528464976,1
71.5107763446395,53.4245354154065,65.44942439408229,1
95.88205802001926,1.7234253026793378,41.75007438906749,1
53.6217448028098,64.30784972155034,14.027132117709362,1
84.9526637553429,64.42290535342269,8.588627348832533,1
66.08091223173996,21.95108862488989,17.865482779214258,1
99.43660056821874,92.36398715407347,19.745652152884794,1
77.22032563444299,82.62635215283261,68.32721218407288,1
85.32205772929542,86.48068439729161,98.83183337200872,1
55.47182306685182,97.86573607391666,16.8726133512049,1
16.25349057899038,83.21125099004648,17.485073644718298,0
32.68768325857883,72.55661554303836,52.625349618128766,0
9.55515814374891,77.1877918294505,22.766264391298762,0
50.20012173235463,3.3469797684594016,29.557710455539333,1
39.44015793557535,73.19969091676121,64.13051492537085,0
74.66561687655619,99.80667134971466,84.32343670478875,1
5.314017538847892,63.316544878299666,73.68803142450513,0
97.90900696296357,74.95096644111514,25.913549307619554,1
54.31482679552051,28.040994336844882,35.13701182651936,1
56.45331517602021,33.30578504763749,62.28174286605416,1
89.15375315609279,80.0878123172898,58.954826433917226,1
60.74403776775531,28.761348519743535,89.74837800530999,1
29.61941210289489,56.988717430145364,13.27648828177086,0
41.029014671933616,43.02932712673633,15.185968430574748,0
12.473496949458662,69.69550896427835,9.950151180067202,0
20.384942707270216,85.05485710326417,72.04658640110596,0
43.757952861441176,42.588024188487886,66.0936941750869,0
44.581006906268584,44.10120979894726,58.190792733714446,0
7.5944859647781975,63.49467062070489,48.802974073657126,0
12.251163384632635,41.66585427723803,6.267684545163343,0
4.761865120533503,95.12196370321475,13.755019922982182,0
2.8366826497853825,11.941964945673211,87.17106518519086,0
3.77681539653566,15.111988352438853,12.089455117319192,0
0.9794062049135466,90.82439863256022,91.66887047639317,0
16.29944787226336,83.14364263069793,91.52965896472305,0
53.13890672370785,98.74476561233287,46.346829662189336,1
4.869608517291724,66.96820017290541,11.669134125884872,0
91.77443397776803,31.53227439311319,56.16931438518796,1
61.691071953953,45.61009136298809,15.793985665829545,1
63.074437182477375,65.03643895777735,63.61242470955223,1
74.03088972715175,25.547454163412098,81.52906199738356,1
36.08018610277542,74.26775464450135,19.615922301758804,0
90.42538569747512,49.342276318707945,29.898696098770618,1
28.976121763012653,98.8232276212616,14.938910187271992,0
37.40972858781477,98.94941374681903,28.4302977808481,0
31.415997549976392,98.1560716593758,30.009395414130992,0
45.793142687484576,84.2014845671785,14.194738180419398,0
79.15390089682542,32.3106429037922,54.552020392534594,1
4.105581631635758,92.96070350597053,18.339662008107638,0
24.879991569240588,15.947599230911901,7.604658585614798,0
23.053953527019498,11.296277892417484,13.509699676431952,0
50.22964822979426,73.88302945652975,32.27404063407481,1
96.86431373704012,72.67106254963397,26.559575718882066,1
7.285674515436991,79.44639293978139,90.93856413609056,0
22.980197916547894,84.49997183164555,25.159123093150615,0
28.554983310972617,14.692743687039133,30.286496638778072,0
